0,0
5,0.003178869
10,0.003178869
15,0.003178869
20,0.003538337
25,0.003538337
30,0.003538337
35,0.003694842
40,0.003694842
45,0.003694842
50,0.004902256
55,0.004902256
60,0.004902256
65,0.005127757
70,0.005127757
75,0.005127757
80,0.004823123
85,0.004823123
90,0.004823123
95,0.00343794
100,0.00343794
105,0.00343794
110,0.005640301
115,0.005640301
120,0.005640301
125,0.00311929
130,0.00311929
135,0.00311929
140,0.004444202
145,0.004444202
150,0.004444202
155,0.004514133
160,0.004514133
165,0.004514133
170,0.005360014
175,0.005360014
180,0.005360014
185,0.006752243
190,0.006752243
195,0.006752243
200,0.005568808
205,0.005568808
210,0.005568808
215,0.004666007
220,0.004666007
225,0.004666007
230,0.006304607
235,0.006304607
240,0.006304607
245,0.006040833
250,0.006040833
255,0.006040833
260,0.02809095
265,0.02809095
270,0.02809095
275,0.051607471
280,0.051607471
285,0.051607471
290,0.068744089
295,0.068744089
300,0.068744089
305,0.083307654
310,0.083307654
315,0.083307654
320,0.126767468
325,0.126767468
330,0.126767468
335,0.135763866
340,0.135763866
345,0.135763866
350,0.12860707
355,0.12860707
360,0.12860707
365,0.098760238
370,0.098760238
375,0.098760238
380,0.097781647
385,0.097781647
390,0.097781647
395,0.118329306
400,0.118329306
405,0.118329306
410,0.106149033
415,0.106149033
420,0.106149033
425,0.1118234
430,0.1118234
435,0.1118234
440,0.08629201
445,0.08629201
450,0.08629201
455,0.048183488
460,0.048183488
465,0.048183488
470,0.020039982
475,0.020039982
480,0.020039982
485,0.004644858
490,0.004644858
495,0.004644858
500,0.006355637
505,0.006355637
510,0.006355637
515,0.006266237
520,0.006266237
525,0.006266237
530,0.006217581
535,0.006217581
540,0.006217581
545,0.006158979
550,0.006158979
555,0.006158979
560,0.005594467
565,0.005594467
570,0.005594467
575,0.003655336
580,0.003655336
585,0.003655336
590,0.005464047
595,0.005464047
600,0.005464047
605,0.004316846
610,0.004316846
615,0.004316846
620,0.003813248
625,0.003813248
630,0.003813248
635,0.005460933
640,0.005460933
645,0.005460933
650,0.004444611
655,0.004444611
660,0.004444611
665,0.005349734
670,0.005349734
675,0.005349734
680,0.006234099
685,0.006234099
690,0.006234099
695,0.005955474
700,0.005955474
705,0.005955474
710,0.004289874
715,0.004289874
720,0.004289874
725,0.0065879
730,0.0065879
735,0.0065879
740,0.006802228
745,0.006802228
750,0.006802228
755,0.005304979
760,0.005304979
765,0.005304979
770,0.006736405
775,0.006736405
780,0.006736405
785,0.009214039
790,0.009214039
795,0.009214039
800,0.056481037
805,0.056481037
810,0.056481037
815,0.101785047
820,0.101785047
825,0.101785047
830,0.136578994
835,0.136578994
840,0.136578994
845,0.115104704
850,0.115104704
855,0.115104704
860,0.170814257
865,0.170814257
870,0.170814257
875,0.264246241
880,0.264246241
885,0.264246241
890,0.221393519
895,0.221393519
900,0.221393519
905,0.400527456
910,0.400527456
915,0.400527456
920,0.355130316
925,0.355130316
930,0.355130316
935,0.550771304
940,0.550771304
945,0.550771304
950,0.523318443
955,0.523318443
960,0.523318443
965,0.600977656
970,0.600977656
975,0.600977656
980,0.775129249
985,0.775129249
990,0.775129249
995,0.903106079
1000,0.903106079
1005,0.903106079
1010,0.816800745
1015,0.816800745
1020,0.816800745
1025,1.058998387
1030,1.058998387
1035,1.058998387
1040,0.921000188
1045,0.921000188
1050,0.921000188
1055,1.307162684
1060,1.307162684
1065,1.307162684
1070,0.686792203
1075,0.686792203
1080,0.686792203
1085,0.761734743
1090,0.761734743
1095,0.761734743
1100,1.325172709
1105,1.325172709
1110,1.325172709
1115,1.265719917
1120,1.265719917
1125,1.265719917
1130,0.894929912
1135,0.894929912
1140,0.894929912
1145,0.76207552
1150,0.76207552
1155,0.76207552
1160,0.625264616
1165,0.625264616
1170,0.625264616
1175,0.539839892
1180,0.539839892
1185,0.539839892
1190,0.716529944
1195,0.716529944
1200,0.716529944
1205,0.495004132
1210,0.495004132
1215,0.495004132
1220,0.267092604
1225,0.267092604
1230,0.267092604
1235,0.337431781
1240,0.337431781
1245,0.337431781
1250,0.186529805
1255,0.186529805
1260,0.186529805
1265,0.114629287
1270,0.114629287
1275,0.114629287
1280,0.092658559
1285,0.092658559
1290,0.092658559
1295,0.023694425
1300,0.023694425
1305,0.023694425
1310,0.00469985
1315,0.00469985
1320,0.00469985
1325,0.006925418
1330,0.006925418
1335,0.006925418
1340,0.004908448
1345,0.004908448
1350,0.004908448
1355,0.004515141
1360,0.004515141
1365,0.004515141
1370,0.005229606
1375,0.005229606
1380,0.005229606
1385,0.004092911
1390,0.004092911
1395,0.004092911
1400,0.002969368
1405,0.002969368
1410,0.002969368
1415,0.004579486
1420,0.004579486
1425,0.004579486
1430,0.002976816
1435,0.002976816
1440,0.002976816
1445,0.003517183
1450,0.003517183
1455,0.003517183
1460,0.003654511
1465,0.003654511
1470,0.003654511
1475,0.003663309
1480,0.003663309
1485,0.003663309
1490,0.003959877
1495,0.003959877
1500,0.003959877
1505,0.004833545
1510,0.004833545
1515,0.004833545
1520,0.002586581
1525,0.002586581
1530,0.002586581
1535,0.005173102
1540,0.005173102
1545,0.005173102
1550,0.003231871
1555,0.003231871
1560,0.003231871
1565,0.00380736
1570,0.00380736
1575,0.00380736
1580,0.005822113
1585,0.005822113
1590,0.005822113
1595,0.004537553
1600,0.004537553
1605,0.004537553
1610,0.00374444
1615,0.00374444
1620,0.00374444
1625,0.006567046
1630,0.006567046
1635,0.006567046
1640,0.006903355
1645,0.006903355
1650,0.006903355
1655,0.004734271
1660,0.004734271
1665,0.004734271
1670,0.006260666
1675,0.006260666
1680,0.006260666
1685,0.004473302
1690,0.004473302
1695,0.004473302
1700,0.011173624
1705,0.011173624
1710,0.011173624
1715,0.0287238
1720,0.0287238
1725,0.0287238
1730,0.031761688
1735,0.031761688
1740,0.031761688
1745,0.05536627
1750,0.05536627
1755,0.05536627
1760,0.037858438
1765,0.037858438
1770,0.037858438
1775,0.028813542
1780,0.028813542
1785,0.028813542
1790,0.011302109
1795,0.011302109
1800,0.011302109
1805,0.005045483
1810,0.005045483
1815,0.005045483
1820,0.00699566
1825,0.00699566
1830,0.00699566
1835,0.005965836
1840,0.005965836
1845,0.005965836
1850,0.004725508
1855,0.004725508
1860,0.004725508
1865,0.00400933
1870,0.00400933
1875,0.00400933
1880,0.004672399
1885,0.004672399
1890,0.004672399
1895,0.004560936
1900,0.004560936
1905,0.004560936
1910,0.006242609
1915,0.006242609
1920,0.006242609
1925,0.005819035
1930,0.005819035
1935,0.005819035
1940,0.003597649
1945,0.003597649
1950,0.003597649
1955,0.003168907
1960,0.003168907
1965,0.003168907
1970,0.004095987
1975,0.004095987
1980,0.004095987
1985,0.003059708
1990,0.003059708
1995,0.003059708
2000,0.004785233
2005,0.004785233
2010,0.004785233
2015,0.002922292
2020,0.002922292
2025,0.002922292
2030,0.003055505
2035,0.003055505
2040,0.003055505
2045,0.004116531
2050,0.004116531
2055,0.004116531
2060,0.004151631
2065,0.004151631
2070,0.004151631
2075,0.003813753
2080,0.003813753
2085,0.003813753
2090,0.0024354
2095,0.0024354
2100,0.0024354
2105,0.003481601
2110,0.003481601
2115,0.003481601
2120,0.003034932
2125,0.003034932
2130,0.003034932
2135,0.002025036
2140,0.002025036
2145,0.002025036
2150,0.003530038
2155,0.003530038
2160,0.003530038
2165,0.003388494
2170,0.003388494
2175,0.003388494
2180,0.001948252
2185,0.001948252
2190,0.001948252
2195,0.002413058
2200,0.002413058
2205,0.002413058
2210,0.002719309
2215,0.002719309
2220,0.002719309
2225,0.002303148
2230,0.002303148
2235,0.002303148
2240,0.002094565
2245,0.002094565
2250,0.002094565
2255,0.003045732
2260,0.003045732
2265,0.003045732
2270,0.003483756
2275,0.003483756
2280,0.003483756
2285,0.002856064
2290,0.002856064
2295,0.002856064
2300,0.003489584
2305,0.003489584
2310,0.003489584
2315,0.002356498
2320,0.002356498
2325,0.002356498
2330,0.002871307
2335,0.002871307
2340,0.002871307
2345,0.002836849
2350,0.002836849
2355,0.002836849
2360,0.00424183
2365,0.00424183
2370,0.00424183
2375,0.004764027
2380,0.004764027
2385,0.004764027
2390,0.00404667
2395,0.00404667
2400,0.00404667
2405,0.004726612
2410,0.004726612
2415,0.004726612
2420,0.004245957
2425,0.004245957
2430,0.004245957
2435,0.003762626
2440,0.003762626
2445,0.003762626
2450,0.004100175
2455,0.004100175
2460,0.004100175
2465,0.006367001
2470,0.006367001
2475,0.006367001
2480,0.005908108
2485,0.005908108
2490,0.005908108
2495,0.004291088
2500,0.004291088
2505,0.004291088
2510,0.006325327
2515,0.006325327
2520,0.006325327
2525,0.005535904
2530,0.005535904
2535,0.005535904
2540,0.005958967
2545,0.005958967
2550,0.005958967
2555,0.003489249
2560,0.003489249
2565,0.003489249
2570,0.003801604
2575,0.003801604
2580,0.003801604
2585,0.004444042
2590,0.004444042
2595,0.004444042
2600,0.005590224
2605,0.005590224
2610,0.005590224
2615,0.004528034
2620,0.004528034
2625,0.004528034
2630,0.003427122
2635,0.003427122
2640,0.003427122
2645,0.003816554
2650,0.003816554
2655,0.003816554
2660,0.002981018
2665,0.002981018
2670,0.002981018
2675,0.003932256
2680,0.003932256
2685,0.003932256
2690,0.003664827
2695,0.003664827
2700,0.003664827
2705,0.00407226
2710,0.00407226
2715,0.00407226
2720,0.002582176
2725,0.002582176
2730,0.002582176
2735,0.003959561
2740,0.003959561
2745,0.003959561
2750,0.00248229
2755,0.00248229
2760,0.00248229
2765,0.00254795
2770,0.00254795
2775,0.00254795
2780,0.002080583
2785,0.002080583
2790,0.002080583
2795,0.003502019
2800,0.003502019
2805,0.003502019
2810,0.002771887
2815,0.002771887
2820,0.002771887
2825,0.002669875
2830,0.002669875
2835,0.002669875
2840,0.003391089
2845,0.003391089
2850,0.003391089
2855,0.001889308
2860,0.001889308
2865,0.001889308
2870,0.003036913
2875,0.003036913
2880,0.003036913
2885,0.0022441
2890,0.0022441
2895,0.0022441
